date,basis,contract,category,long,short,spread,net,net_chg,pctile,z,traders_long,traders_short,oi
2023-11-07,combined,ust2y,asset_mgr,1968063,497982,278132,1470081,39021,99.9,2.31,159,40,4229760
2023-11-07,combined,ust2y,lev_money,937413,2658314,101038,-1720901,-115157,0.1,-2.39,80,65,4229760
2023-11-07,combined,ust2y,other_rept,474869,174761,31076,300108,16166,98.0,1.9,48,15,4229760
2023-11-07,combined,ust2y,nonrept,272589,145364,,127225,3503,99.2,1.77,,,4229760
2023-11-14,combined,ust2y,dealer,138114,367211,37152,-229097,-52585,2.7,-1.35,35,24,4274379
2023-11-14,combined,ust2y,asset_mgr,1893280,504752,297009,1388528,-81553,99.7,2.06,155,40,4274379
2023-11-14,combined,ust2y,lev_money,968702,2595004,133108,-1626302,94599,0.2,-2.16,82,67,4274379
2023-11-14,combined,ust2y,other_rept,507457,172232,31614,335225,35117,99.2,2.09,49,14,4274379
2023-11-14,combined,ust2y,nonrept,267944,136298,,131646,4421,99.7,1.81,,,4274379
2023-11-21,combined,ust2y,dealer,144403,360005,50468,-215602,13495,3.9,-1.15,33,31,4253233
2023-11-21,combined,ust2y,asset_mgr,1898082,514084,318591,1383998,-4530,99.6,2.0,155,45,4253233
2023-11-21,combined,ust2y,lev_money,892444,2520003,143955,-1627559,-1257,0.2,-2.12,83,65,4253233
2023-11-21,combined,ust2y,other_rept,495237,181480,31356,313757,-21468,98.3,1.92,49,12,4253233
2023-11-21,combined,ust2y,nonrept,278696,133291,,145405,13759,99.9,1.98,,,4253233
2023-11-28,combined,ust2y,dealer,142232,421696,15766,-279464,-63862,0.4,-1.98,26,27,4107508
2023-11-28,combined,ust2y,asset_mgr,1831664,494964,302991,1336700,-47298,99.2,1.85,154,40,4107508
2023-11-28,combined,ust2y,lev_money,905660,2437832,93816,-1532172,95387,1.3,-1.91,82,60,4107508
2023-11-28,combined,ust2y,other_rept,506374,178292,25788,328082,14325,99.0,1.98,45,12,4107508
2023-11-28,combined,ust2y,nonrept,283216,136364,,146852,1447,99.9,1.97,,,4107508
2023-12-05,combined,ust2y,dealer,161629,368131,12926,-206502,72962,5.2,-0.98,29,27,4149739
2023-12-05,combined,ust2y,asset_mgr,1873647,463655,302866,1409992,73292,99.7,1.99,155,39,4149739
2023-12-05,combined,ust2y,lev_money,867771,2557726,100667,-1689955,-157783,0.2,-2.14,70,71,4149739
2023-12-05,combined,ust2y,other_rept,535875,189884,20658,345991,17909,99.4,2.06,45,16,4149739
2023-12-05,combined,ust2y,nonrept,273700,133227,,140473,-6379,99.7,1.85,,,4149739
2023-12-12,combined,ust2y,dealer,133465,330488,15205,-197023,9479,6.6,-0.85,29,25,3994780
2023-12-12,combined,ust2y,asset_mgr,1758979,473662,331293,1285317,-124675,98.2,1.66,154,42,3994780
2023-12-12,combined,ust2y,lev_money,831368,2412015,103865,-1580647,109308,0.7,-1.91,76,65,3994780
2023-12-12,combined,ust2y,other_rept,537142,181119,18916,356023,10032,99.7,2.08,51,11,3994780
2023-12-12,combined,ust2y,nonrept,264548,128217,,136331,-4142,99.5,1.77,,,3994780
2023-12-19,combined,ust2y,dealer,116075,318885,22289,-202810,-5787,5.8,-0.92,27,28,3876940
2023-12-19,combined,ust2y,asset_mgr,1678143,472417,317395,1205726,-79591,95.7,1.45,156,41,3876940
2023-12-19,combined,ust2y,lev_money,812213,2335063,96672,-1522850,57797,1.7,-1.78,75,66,3876940
2023-12-19,combined,ust2y,other_rept,532540,145974,18190,386566,30543,99.9,2.22,48,12,3876940
2023-12-19,combined,ust2y,nonrept,283423,150054,,133369,-2962,99.3,1.71,,,3876940
2023-12-26,combined,ust2y,dealer,114249,327648,17814,-213399,-10589,4.4,-1.05,24,25,3789462
2023-12-26,combined,ust2y,asset_mgr,1693599,472495,309041,1221104,15378,95.9,1.46,158,44,3789462
2023-12-26,combined,ust2y,lev_money,763048,2290802,82355,-1527754,-4904,1.7,-1.76,76,58,3789462
2023-12-26,combined,ust2y,other_rept,529791,146194,13435,383597,-2969,99.8,2.16,51,10,3789462
2023-12-26,combined,ust2y,nonrept,266130,129678,,136452,3083,99.5,1.74,,,3789462
2024-01-02,combined,ust2y,dealer,120379,363564,14619,-243185,-29786,1.5,-1.43,26,25,3799946
2024-01-02,combined,ust2y,asset_mgr,1702741,459457,306790,1243284,22180,96.5,1.49,161,44,3799946
2024-01-02,combined,ust2y,lev_money,775882,2266563,87848,-1490681,37073,2.1,-1.67,72,63,3799946
2024-01-02,combined,ust2y,other_rept,528841,152247,11429,376594,-7003,99.7,2.09,51,13,3799946
2024-01-02,combined,ust2y,nonrept,251417,137428,,113989,-22463,97.7,1.42,,,3799946
2024-01-09,combined,ust2y,dealer,128580,409954,9122,-281374,-38189,0.4,-1.9,28,25,3823543
2024-01-09,combined,ust2y,asset_mgr,1693511,441542,327462,1251969,8685,97.0,1.49,158,49,3823543
2024-01-09,combined,ust2y,lev_money,767061,2247767,105427,-1480706,9975,2.6,-1.63,67,63,3823543
2024-01-09,combined,ust2y,other_rept,522113,140131,11598,381982,5388,99.7,2.08,53,12,3823543
2024-01-09,combined,ust2y,nonrept,258670,130539,,128131,14142,98.5,1.6,,,3823543
2024-01-16,combined,ust2y,dealer,126850,431458,9884,-304608,-23234,0.4,-2.16,27,28,3946735
2024-01-16,combined,ust2y,asset_mgr,1734859,485973,321560,1248886,-3083,96.9,1.46,160,49,3946735
2024-01-16,combined,ust2y,lev_money,865901,2297023,105695,-1431122,49584,3.6,-1.52,65,60,3946735
2024-01-16,combined,ust2y,other_rept,518375,144456,12896,373919,-8063,99.5,2.0,48,13,3946735
2024-01-16,combined,ust2y,nonrept,250715,137788,,112927,-15204,97.3,1.38,,,3946735
2024-01-23,combined,ust2y,dealer,130410,438702,14020,-308292,-3684,0.4,-2.16,29,29,3998349
2024-01-23,combined,ust2y,asset_mgr,1697554,486396,347918,1211158,-37728,95.3,1.35,157,48,3998349
2024-01-23,combined,ust2y,lev_money,883216,2305658,121895,-1422442,8680,4.1,-1.49,63,66,3998349
2024-01-23,combined,ust2y,other_rept,523624,136634,17302,386990,13071,99.9,2.04,51,11,3998349
2024-01-23,combined,ust2y,nonrept,262410,129825,,132585,19658,99.1,1.63,,,3998349
2024-01-30,combined,ust2y,dealer,131126,459159,14205,-328033,-19741,0.2,-2.35,33,27,3975810
2024-01-30,combined,ust2y,asset_mgr,1756397,474393,335994,1282004,70846,97.9,1.5,158,48,3975810
2024-01-30,combined,ust2y,lev_money,851560,2324315,91121,-1472755,-50313,2.8,-1.55,62,70,3975810
2024-01-30,combined,ust2y,other_rept,516828,137834,15319,378994,-7996,99.5,1.97,50,8,3975810
2024-01-30,combined,ust2y,nonrept,263259,123469,,139790,7205,99.6,1.71,,,3975810
2024-02-06,combined,ust2y,dealer,145508,493051,11864,-347543,-19510,0.2,-2.52,33,23,4001448
2024-02-06,combined,ust2y,asset_mgr,1812190,486794,327010,1325396,43392,98.8,1.57,161,46,4001448
2024-02-06,combined,ust2y,lev_money,785805,2272105,105753,-1486300,-13545,2.2,-1.55,63,69,4001448
2024-02-06,combined,ust2y,other_rept,522980,153758,20277,369222,-9772,99.0,1.88,51,11,4001448
2024-02-06,combined,ust2y,nonrept,270060,130835,,139225,-565,99.5,1.68,,,4001448
2024-02-13,combined,ust2y,dealer,141020,472500,20750,-331480,16063,0.3,-2.28,33,24,4085859
2024-02-13,combined,ust2y,asset_mgr,1786664,488167,374158,1298497,-26899,98.2,1.49,161,45,4085859
2024-02-13,combined,ust2y,lev_money,773961,2260442,165635,-1486481,-181,2.2,-1.53,62,71,4085859
2024-02-13,combined,ust2y,other_rept,535707,151760,20665,383947,14725,99.7,1.93,53,10,4085859
2024-02-13,combined,ust2y,nonrept,267299,131782,,135517,-3708,99.1,1.62,,,4085859
2024-02-20,combined,ust2y,dealer,124383,517686,38858,-393303,-61823,0.1,-2.95,27,29,4124430
2024-02-20,combined,ust2y,asset_mgr,1817648,489226,387614,1328422,29925,99.0,1.53,156,47,4124430
2024-02-20,combined,ust2y,lev_money,720622,2179310,192386,-1458688,27793,3.4,-1.46,60,72,4124430
2024-02-20,combined,ust2y,other_rept,536950,141402,36170,395548,11601,99.9,1.96,48,12,4124430
2024-02-20,combined,ust2y,nonrept,269799,141777,,128022,-7495,98.0,1.5,,,4124430
2024-02-27,combined,ust2y,dealer,125160,495238,52100,-370078,23225,0.2,-2.6,26,28,3827809
2024-02-27,combined,ust2y,asset_mgr,1764903,490452,375479,1274451,-53971,97.2,1.39,153,46,3827809
2024-02-27,combined,ust2y,lev_money,588811,1986209,131410,-1397398,61290,5.0,-1.35,55,74,3827809
2024-02-27,combined,ust2y,other_rept,492598,134156,27708,358442,-37106,98.6,1.74,45,13,3827809
2024-02-27,combined,ust2y,nonrept,269641,135059,,134582,6560,99.0,1.57,,,3827809
2024-03-05,combined,ust2y,dealer,134944,435242,13257,-300298,69780,1.1,-1.76,34,24,3664001
2024-03-05,combined,ust2y,asset_mgr,1749175,518459,336695,1230716,-43735,95.2,1.28,156,44,3664001
2024-03-05,combined,ust2y,lev_money,548057,1980526,108271,-1432469,-35071,4.0,-1.38,58,74,3664001
2024-03-05,combined,ust2y,other_rept,505544,117087,22135,388457,30015,99.8,1.87,45,11,3664001
2024-03-05,combined,ust2y,nonrept,245922,132328,,113594,-20988,96.7,1.29,,,3664001
2024-03-12,combined,ust2y,dealer,132803,467658,14797,-334855,-34557,0.5,-2.12,37,29,3703993
2024-03-12,combined,ust2y,asset_mgr,1720634,471899,395749,1248735,18019,96.3,1.3,155,44,3703993
2024-03-12,combined,ust2y,lev_money,491143,1921029,155367,-1429886,2583,4.4,-1.36,52,85,3703993
2024-03-12,combined,ust2y,other_rept,515288,119680,23639,395608,7151,99.9,1.88,50,12,3703993
2024-03-12,combined,ust2y,nonrept,254574,134175,,120399,6805,97.1,1.36,,,3703993
2024-03-19,combined,ust2y,dealer,107853,482609,23950,-374756,-39901,0.2,-2.53,32,31,3785679
2024-03-19,combined,ust2y,asset_mgr,1667495,479493,449320,1188002,-60733,93.9,1.15,159,45,3785679
2024-03-19,combined,ust2y,lev_money,551588,1862509,197289,-1310921,118965,6.3,-1.16,63,78,3785679
2024-03-19,combined,ust2y,other_rept,509909,126826,29841,383083,-12525,99.2,1.79,52,15,3785679
2024-03-19,combined,ust2y,nonrept,248433,133842,,114591,-5808,96.8,1.27,,,3785679
2024-03-26,combined,ust2y,dealer,105014,469077,21193,-364063,10693,0.4,-2.36,28,27,3791606
2024-03-26,combined,ust2y,asset_mgr,1658037,527703,427038,1130334,-57668,93.3,1.01,161,42,3791606
2024-03-26,combined,ust2y,lev_money,606811,1884892,166310,-1278081,32840,6.5,-1.1,57,78,3791606
2024-03-26,combined,ust2y,other_rept,521041,131453,29064,389588,6505,99.7,1.79,53,14,3791606
2024-03-26,combined,ust2y,nonrept,257098,134876,,122222,7631,97.3,1.35,,,3791606
2024-04-02,combined,ust2y,dealer,109192,485864,21909,-376672,-12609,0.2,-2.46,33,32,3872016
2024-04-02,combined,ust2y,asset_mgr,1705172,512368,445876,1192804,62470,94.0,1.13,162,44,3872016
2024-04-02,combined,ust2y,lev_money,573955,1907055,200594,-1333100,-55019,5.9,-1.17,67,77,3872016
2024-04-02,combined,ust2y,other_rept,532911,129872,27545,403039,13451,99.9,1.83,52,13,3872016
2024-04-02,combined,ust2y,nonrept,254862,140934,,113928,-8294,96.5,1.23,,,3872016
2024-04-09,combined,ust2y,dealer,118980,478042,27167,-359062,17610,0.6,-2.22,31,31,3940485
2024-04-09,combined,ust2y,asset_mgr,1710256,533113,476624,1177143,-15661,93.4,1.08,164,43,3940485
2024-04-09,combined,ust2y,lev_money,599399,1934070,191234,-1334671,-1571,5.9,-1.16,59,83,3940485
2024-04-09,combined,ust2y,other_rept,530100,125627,27845,404473,1434,99.9,1.81,53,10,3940485
2024-04-09,combined,ust2y,nonrept,258881,146764,,112117,-1811,96.1,1.19,,,3940485
2024-04-16,combined,ust2y,dealer,147256,525039,23875,-377783,-18721,0.2,-2.38,38,31,4095059
2024-04-16,combined,ust2y,asset_mgr,2163465,531825,463388,1631640,454497,99.9,2.05,165,41,4095059
2024-04-16,combined,ust2y,lev_money,306732,2083428,166568,-1776696,-442025,0.1,-1.82,65,79,4095059
2024-04-16,combined,ust2y,other_rept,528568,138320,27235,390248,-14225,99.5,1.71,51,12,4095059
2024-04-16,combined,ust2y,nonrept,267972,135382,,132590,20473,98.7,1.43,,,4095059
2024-04-23,combined,ust2y,dealer,119426,490424,29271,-370998,6785,0.5,-2.26,28,29,4178396
2024-04-23,combined,ust2y,asset_mgr,2205826,516619,476107,1689207,57567,99.9,2.13,163,41,4178396
2024-04-23,combined,ust2y,lev_money,336194,2168443,182577,-1832249,-55553,0.1,-1.87,71,77,4178396
2024-04-23,combined,ust2y,other_rept,531601,144559,28752,387042,-3206,99.2,1.67,52,12,4178396
2024-04-23,combined,ust2y,nonrept,268642,141644,,126998,-5592,97.4,1.35,,,4178396
2024-04-30,combined,ust2y,dealer,117546,487878,27026,-370332,666,0.6,-2.22,30,37,4201160
2024-04-30,combined,ust2y,asset_mgr,2290441,549875,478469,1740566,51359,99.9,2.19,169,41,4201160
2024-04-30,combined,ust2y,lev_money,282830,2203269,161726,-1920439,-88190,0.1,-1.97,66,86,4201160
2024-04-30,combined,ust2y,other_rept,541503,130130,31512,411373,24331,99.9,1.77,57,11,4201160
2024-04-30,combined,ust2y,nonrept,270107,131275,,138832,11834,99.4,1.48,,,4201160
2024-05-07,combined,ust2y,dealer,115992,477397,26297,-361405,8927,0.9,-2.09,32,34,4170324
2024-05-07,combined,ust2y,asset_mgr,2324265,597100,423850,1727165,-13401,99.8,2.12,165,41,4170324
2024-05-07,combined,ust2y,lev_money,302607,2210282,143141,-1907675,12764,0.2,-1.92,71,81,4170324
2024-05-07,combined,ust2y,other_rept,531272,132054,30457,399218,-12155,99.6,1.68,56,12,4170324
2024-05-07,combined,ust2y,nonrept,272443,129746,,142697,3865,99.7,1.51,,,4170324
2024-05-14,combined,ust2y,dealer,110219,496143,30707,-385924,-24519,0.2,-2.31,32,35,4135081
2024-05-14,combined,ust2y,asset_mgr,2243192,559188,445113,1684004,-43161,99.6,1.98,169,40,4135081
2024-05-14,combined,ust2y,lev_money,329150,2162623,140946,-1833473,74202,0.3,-1.78,73,77,4135081
2024-05-14,combined,ust2y,other_rept,535570,134268,31737,401302,2084,99.6,1.67,59,12,4135081
2024-05-14,combined,ust2y,nonrept,268449,134357,,134092,-8605,98.6,1.38,,,4135081
2024-05-21,combined,ust2y,dealer,147410,435743,32743,-288333,97591,2.3,-1.25,35,32,4204447
2024-05-21,combined,ust2y,asset_mgr,2169722,578363,500597,1591359,-92645,99.4,1.76,172,44,4204447
2024-05-21,combined,ust2y,lev_money,317876,2178534,194333,-1860658,-27185,0.3,-1.79,71,77,4204447
2024-05-21,combined,ust2y,other_rept,544781,122376,28959,422405,21103,99.9,1.74,55,11,4204447
2024-05-21,combined,ust2y,nonrept,268027,132798,,135229,1137,98.8,1.38,,,4204447
2024-05-28,combined,ust2y,dealer,172993,467041,53966,-294048,-5715,2.3,-1.3,38,32,4172934
2024-05-28,combined,ust2y,asset_mgr,2027114,519381,529438,1507733,-83626,99.3,1.56,168,42,4172934
2024-05-28,combined,ust2y,lev_money,267714,2059762,232617,-1792048,68610,0.6,-1.66,66,78,4172934
2024-05-28,combined,ust2y,other_rept,534194,110776,34058,423418,1013,99.9,1.72,51,11,4172934
2024-05-28,combined,ust2y,nonrept,320840,165895,,154945,19716,99.9,1.6,,,4172934
2024-06-04,combined,ust2y,dealer,125809,447957,23784,-322148,-28100,1.8,-1.58,34,30,3896137
2024-06-04,combined,ust2y,asset_mgr,2087277,528509,406690,1558768,51035,99.3,1.64,161,42,3896137
2024-06-04,combined,ust2y,lev_money,280859,2098260,130768,-1817401,-25353,0.6,-1.67,67,73,3896137
2024-06-04,combined,ust2y,other_rept,556289,115237,12619,441052,17634,99.9,1.77,58,11,3896137
2024-06-04,combined,ust2y,nonrept,272041,132312,,139729,-15216,99.3,1.4,,,3896137
2024-06-11,combined,ust2y,dealer,152811,484739,20166,-331928,-9780,1.5,-1.66,35,30,4031597
2024-06-11,combined,ust2y,asset_mgr,2180455,486387,404545,1694068,135300,99.7,1.88,174,39,4031597
2024-06-11,combined,ust2y,lev_money,330096,2263978,112879,-1933882,-116481,0.1,-1.81,69,72,4031597
2024-06-11,combined,ust2y,other_rept,552537,121102,9011,431435,-9617,99.8,1.7,59,11,4031597
2024-06-11,combined,ust2y,nonrept,269097,128791,,140306,577,99.4,1.39,,,4031597
2024-06-18,combined,ust2y,dealer,160974,424894,26053,-263920,68008,3.2,-0.91,37,27,4156557
2024-06-18,combined,ust2y,asset_mgr,2260316,460752,413413,1799564,105496,99.9,2.05,174,36,4156557
2024-06-18,combined,ust2y,lev_money,331901,2433721,128580,-2101820,-167938,0.1,-2.0,75,70,4156557
2024-06-18,combined,ust2y,other_rept,547842,126687,11948,421155,-10280,99.5,1.63,56,14,4156557
2024-06-18,combined,ust2y,nonrept,275530,130509,,145021,4715,99.6,1.43,,,4156557
2024-06-25,combined,ust2y,dealer,147603,441776,21422,-294173,-30253,2.5,-1.23,39,28,4188237
2024-06-25,combined,ust2y,asset_mgr,2334307,461248,381735,1873059,73495,99.9,2.15,177,36,4188237
2024-06-25,combined,ust2y,lev_money,360792,2514604,104712,-2153812,-51992,0.1,-2.03,76,70,4188237
2024-06-25,combined,ust2y,other_rept,548300,126195,14307,422105,950,99.5,1.61,56,13,4188237
2024-06-25,combined,ust2y,nonrept,275059,122238,,152821,7800,99.8,1.5,,,4188237
2024-07-02,combined,ust2y,dealer,131124,395935,11927,-264811,29362,3.3,-0.9,36,24,4292945
2024-07-02,combined,ust2y,asset_mgr,2391188,523544,366900,1867644,-5415,99.8,2.09,174,38,4292945
2024-07-02,combined,ust2y,lev_money,398450,2568738,163425,-2170288,-16476,0.1,-2.01,77,78,4292945
2024-07-02,combined,ust2y,other_rept,544532,121290,15447,423242,1137,99.6,1.59,58,12,4292945
2024-07-02,combined,ust2y,nonrept,269952,125739,,144213,-8608,99.4,1.38,,,4292945
2024-07-09,combined,ust2y,dealer,155851,426178,16935,-270327,-5516,3.1,-0.94,38,26,4359100
2024-07-09,combined,ust2y,asset_mgr,2374709,497695,376749,1877014,9370,99.9,2.07,176,37,4359100
2024-07-09,combined,ust2y,lev_money,417082,2611863,169753,-2194781,-24493,0.1,-2.01,81,75,4359100
2024-07-09,combined,ust2y,other_rept,546516,118187,20320,428329,5087,99.7,1.59,56,12,4359100
2024-07-09,combined,ust2y,nonrept,281185,121420,,159765,15552,99.9,1.54,,,4359100
2024-07-16,combined,ust2y,dealer,168158,443344,21803,-275186,-4859,3.0,-0.98,37,27,4493997
2024-07-16,combined,ust2y,asset_mgr,2430279,532015,392328,1898264,21250,99.9,2.07,175,39,4493997
2024-07-16,combined,ust2y,lev_money,460716,2677120,154065,-2216404,-21623,0.1,-1.99,78,75,4493997
2024-07-16,combined,ust2y,other_rept,541889,123692,26813,418197,-10132,99.1,1.52,57,14,4493997
2024-07-16,combined,ust2y,nonrept,297946,122818,,175128,15363,99.9,1.69,,,4493997
2024-07-23,combined,ust2y,dealer,175215,424289,19025,-249074,26112,4.1,-0.69,36,27,4498711
2024-07-23,combined,ust2y,asset_mgr,2447609,497684,383312,1949925,51661,99.9,2.12,177,35,4498711
2024-07-23,combined,ust2y,lev_money,483107,2722486,180738,-2239379,-22975,0.1,-1.98,82,71,4498711
2024-07-23,combined,ust2y,other_rept,502886,131815,17269,371071,-47126,96.8,1.3,63,11,4498711
2024-07-23,combined,ust2y,nonrept,289550,122094,,167456,-7672,99.8,1.57,,,4498711
2024-07-30,combined,ust2y,dealer,200048,382752,15971,-182704,66370,13.5,0.04,46,24,4451221
2024-07-30,combined,ust2y,asset_mgr,2414315,519869,408924,1894446,-55479,99.7,1.98,174,34,4451221
2024-07-30,combined,ust2y,lev_money,499445,2681560,146561,-2182115,57264,0.4,-1.87,75,71,4451221
2024-07-30,combined,ust2y,other_rept,450151,174644,11993,275507,-95564,92.7,0.87,58,13,4451221
2024-07-30,combined,ust2y,nonrept,303814,108948,,194866,27410,99.9,1.85,,,4451221
2024-08-06,combined,ust2y,dealer,155509,432569,21977,-277060,-94356,3.0,-0.98,35,30,4498462
2024-08-06,combined,ust2y,asset_mgr,2532147,468918,442398,2063229,168783,99.9,2.24,179,27,4498462
2024-08-06,combined,ust2y,lev_money,443427,2653618,152545,-2210191,-28076,0.3,-1.87,68,69,4498462
2024-08-06,combined,ust2y,other_rept,450525,199096,2224,251429,-24078,91.1,0.76,46,12,4498462
2024-08-06,combined,ust2y,nonrept,297708,125116,,172592,-22274,99.7,1.58,,,4498462
2024-08-13,combined,ust2y,dealer,180232,434600,17779,-254368,22692,4.0,-0.72,39,30,4535097
2024-08-13,combined,ust2y,asset_mgr,2529833,456238,429595,2073595,10366,99.9,2.21,177,27,4535097
2024-08-13,combined,ust2y,lev_money,451626,2740991,151303,-2289365,-79174,0.1,-1.94,71,61,4535097
2024-08-13,combined,ust2y,other_rept,457783,192494,2664,265289,13860,92.4,0.81,48,12,4535097
2024-08-13,combined,ust2y,nonrept,314281,109432,,204849,32257,99.9,1.9,,,4535097
2024-08-20,combined,ust2y,dealer,201786,407149,25146,-205363,49005,9.0,-0.17,47,24,4557751
2024-08-20,combined,ust2y,asset_mgr,2548886,479992,421928,2068894,-4701,99.8,2.15,176,29,4557751
2024-08-20,combined,ust2y,lev_money,398616,2742680,182619,-2344064,-54699,0.1,-1.97,70,63,4557751
2024-08-20,combined,ust2y,other_rept,464366,176977,3702,287389,22100,93.3,0.89,50,13,4557751
2024-08-20,combined,ust2y,nonrept,310704,117560,,193144,-11705,99.7,1.74,,,4557751
2024-08-27,combined,ust2y,dealer,168131,433269,32942,-265138,-59775,3.5,-0.82,44,25,4371492
2024-08-27,combined,ust2y,asset_mgr,2425684,475883,445612,1949801,-119093,99.5,1.91,177,25,4371492
2024-08-27,combined,ust2y,lev_money,332850,2491665,179333,-2158815,185249,0.9,-1.71,63,65,4371492
2024-08-27,combined,ust2y,other_rept,469743,177181,4872,292562,5173,93.4,0.91,46,14,4371492
2024-08-27,combined,ust2y,nonrept,312324,130735,,181589,-11555,99.6,1.59,,,4371492
2024-09-03,combined,ust2y,dealer,153557,410081,14509,-256524,8614,4.0,-0.72,41,29,4276618
2024-09-03,combined,ust2y,asset_mgr,2470841,501997,382481,1968844,19043,99.6,1.9,173,27,4276618
2024-09-03,combined,ust2y,lev_money,367437,2563992,128434,-2196555,-37740,0.6,-1.72,67,70,4276618
2024-09-03,combined,ust2y,other_rept,483837,166771,1105,317066,24504,94.7,1.0,49,10,4276618
