date,scheme,basis,contract,category,long,short,spread,net,net_chg,pctile,z,traders_long,traders_short,oi
2024-01-16,legacy,futonly,ust5y,noncomm,470260,1667097,71435,-1196837,-26655,0.7,-1.64,67,43,5913271
2024-01-16,legacy,futonly,ust5y,comm,4939008,3893125,,1045883,37286,99.1,1.35,212,179,5913271
2024-01-16,legacy,futonly,ust5y,nonrept,432568,281614,,150954,-10631,99.8,1.97,,,5913271
2024-01-23,legacy,futonly,ust5y,noncomm,481506,1712695,71792,-1231189,-34352,0.6,-1.7,64,48,5998809
2024-01-23,legacy,futonly,ust5y,comm,5010369,3938719,,1071650,25767,99.1,1.42,214,175,5998809
2024-01-23,legacy,futonly,ust5y,nonrept,435142,275603,,159539,8585,99.9,2.01,,,5998809
2024-01-30,legacy,futonly,ust5y,noncomm,474604,1667582,78175,-1192978,38211,0.8,-1.58,71,46,5937929
2024-01-30,legacy,futonly,ust5y,comm,4958885,3916830,,1042055,-29595,98.9,1.31,218,179,5937929
2024-01-30,legacy,futonly,ust5y,nonrept,426265,275342,,150923,-8616,99.7,1.91,,,5937929
2024-02-06,legacy,futonly,ust5y,noncomm,428323,1725490,72685,-1297167,-104189,0.5,-1.8,64,52,5833253
2024-02-06,legacy,futonly,ust5y,comm,4926553,3751428,,1175125,133070,99.5,1.7,214,183,5833253
2024-02-06,legacy,futonly,ust5y,nonrept,405692,283650,,122042,-28881,99.3,1.65,,,5833253
2024-02-13,legacy,futonly,ust5y,noncomm,417558,1733851,89695,-1316293,-19126,0.4,-1.82,64,56,5900715
2024-02-13,legacy,futonly,ust5y,comm,4996200,3780810,,1215390,40265,99.6,1.8,225,191,5900715
2024-02-13,legacy,futonly,ust5y,nonrept,397262,296359,,100903,-21139,99.2,1.46,,,5900715
2024-02-20,legacy,futonly,ust5y,noncomm,423001,1656301,173453,-1233300,82993,0.7,-1.6,70,58,6000253
2024-02-20,legacy,futonly,ust5y,comm,5017564,3871304,,1146260,-69130,99.3,1.57,225,194,6000253
2024-02-20,legacy,futonly,ust5y,nonrept,386235,299195,,87040,-13863,99.1,1.33,,,6000253
2024-02-27,legacy,futonly,ust5y,noncomm,382396,1577789,173935,-1195393,37907,0.9,-1.49,66,58,6059054
2024-02-27,legacy,futonly,ust5y,comm,5074656,4015853,,1058803,-87457,98.8,1.29,224,194,6059054
2024-02-27,legacy,futonly,ust5y,nonrept,428067,291477,,136590,49550,99.4,1.7,,,6059054
2024-03-05,legacy,futonly,ust5y,noncomm,359473,1651360,74847,-1291887,-96494,0.6,-1.69,63,59,5815202
2024-03-05,legacy,futonly,ust5y,comm,4978171,3797058,,1181113,122310,99.4,1.64,216,189,5815202
2024-03-05,legacy,futonly,ust5y,nonrept,402711,291937,,110774,-25816,99.1,1.47,,,5815202
2024-03-12,legacy,futonly,ust5y,noncomm,355674,1617808,104721,-1262134,29753,0.7,-1.6,63,53,5857325
2024-03-12,legacy,futonly,ust5y,comm,4992128,3842986,,1149142,-31971,99.3,1.53,216,186,5857325
2024-03-12,legacy,futonly,ust5y,nonrept,404802,291810,,112992,2218,99.1,1.47,,,5857325
2024-03-19,legacy,futonly,ust5y,noncomm,395194,1552251,129668,-1157057,105077,1.3,-1.34,58,54,5838981
2024-03-19,legacy,futonly,ust5y,comm,4907528,3837589,,1069939,-79203,98.8,1.27,214,188,5838981
2024-03-19,legacy,futonly,ust5y,nonrept,406591,319473,,87118,-25874,98.9,1.25,,,5838981
2024-03-26,legacy,futonly,ust5y,noncomm,402675,1552185,147629,-1149510,7547,1.4,-1.3,64,54,5941972
2024-03-26,legacy,futonly,ust5y,comm,4975914,3933920,,1041994,-27945,98.5,1.17,216,187,5941972
2024-03-26,legacy,futonly,ust5y,nonrept,415754,308238,,107516,20398,99.0,1.39,,,5941972
2024-04-02,legacy,futonly,ust5y,noncomm,374032,1658333,148995,-1284301,-134791,0.7,-1.6,57,62,6088816
2024-04-02,legacy,futonly,ust5y,comm,5155365,3971710,,1183655,141661,99.4,1.6,216,196,6088816
2024-04-02,legacy,futonly,ust5y,nonrept,410424,309778,,100646,-6870,98.9,1.32,,,6088816
2024-04-09,legacy,futonly,ust5y,noncomm,453736,1693156,132788,-1239420,44881,0.9,-1.47,65,56,6070390
2024-04-09,legacy,futonly,ust5y,comm,5069821,3934684,,1135137,-48518,99.0,1.43,213,193,6070390
2024-04-09,legacy,futonly,ust5y,nonrept,414045,309762,,104283,3637,98.9,1.33,,,6070390
2024-04-16,legacy,futonly,ust5y,noncomm,461614,1655836,122540,-1194222,45198,1.2,-1.35,66,57,6016477
2024-04-16,legacy,futonly,ust5y,comm,5000703,3928190,,1072513,-62624,98.7,1.22,210,189,6016477
2024-04-16,legacy,futonly,ust5y,nonrept,431620,309911,,121709,17426,99.2,1.44,,,6016477
2024-04-23,legacy,futonly,ust5y,noncomm,458988,1549277,128671,-1090289,103933,1.9,-1.09,68,57,5960804
2024-04-23,legacy,futonly,ust5y,comm,4946205,3975249,,970956,-101557,97.6,0.89,213,189,5960804
2024-04-23,legacy,futonly,ust5y,nonrept,426940,307607,,119333,-2376,99.1,1.41,,,5960804
2024-04-30,legacy,futonly,ust5y,noncomm,434860,1581458,125357,-1146598,-56309,1.6,-1.21,63,62,6015556
2024-04-30,legacy,futonly,ust5y,comm,5032454,3981145,,1051309,80353,98.4,1.13,215,185,6015556
2024-04-30,legacy,futonly,ust5y,nonrept,422885,327596,,95289,-24044,98.7,1.21,,,6015556
2024-05-07,legacy,futonly,ust5y,noncomm,483030,1646879,107540,-1163849,-17251,1.5,-1.23,71,54,6059408
2024-05-07,legacy,futonly,ust5y,comm,5038983,3979556,,1059427,8118,98.5,1.14,222,190,6059408
2024-05-07,legacy,futonly,ust5y,nonrept,429855,325433,,104422,9133,98.8,1.26,,,6059408
2024-05-14,legacy,futonly,ust5y,noncomm,469333,1795438,69504,-1326105,-162256,0.4,-1.59,65,58,6235670
2024-05-14,legacy,futonly,ust5y,comm,5284344,4041973,,1242371,182944,99.7,1.7,230,190,6235670
2024-05-14,legacy,futonly,ust5y,nonrept,412489,328755,,83734,-20688,98.3,1.09,,,6235670
2024-05-21,legacy,futonly,ust5y,noncomm,446114,1868919,180230,-1422805,-96700,0.2,-1.79,61,59,6431140
2024-05-21,legacy,futonly,ust5y,comm,5370833,4052423,,1318410,76039,99.9,1.92,228,187,6431140
2024-05-21,legacy,futonly,ust5y,nonrept,433963,329568,,104395,20661,98.8,1.23,,,6431140
2024-05-28,legacy,futonly,ust5y,noncomm,390636,1767753,338677,-1377117,45688,0.4,-1.66,62,61,6644814
2024-05-28,legacy,futonly,ust5y,comm,5430187,4125246,,1304941,-13469,99.8,1.85,217,189,6644814
2024-05-28,legacy,futonly,ust5y,nonrept,485314,413138,,72176,-32219,98.0,0.98,,,6644814
2024-06-04,legacy,futonly,ust5y,noncomm,389117,1962154,123033,-1573037,-195920,0.0,-2.08,63,64,6248427
2024-06-04,legacy,futonly,ust5y,comm,5308600,3868651,,1439949,135008,100.0,2.23,219,190,6248427
2024-06-04,legacy,futonly,ust5y,nonrept,427677,294589,,133088,60912,99.3,1.42,,,6248427
2024-06-11,legacy,futonly,ust5y,noncomm,405601,1903025,88619,-1497424,75613,0.1,-1.87,57,59,6259966
2024-06-11,legacy,futonly,ust5y,comm,5334369,3969930,,1364439,-75510,99.9,1.97,223,186,6259966
2024-06-11,legacy,futonly,ust5y,nonrept,431377,298392,,132985,-103,99.2,1.4,,,6259966
2024-06-18,legacy,futonly,ust5y,noncomm,421655,1875055,64006,-1453400,44024,0.2,-1.74,65,58,6202016
2024-06-18,legacy,futonly,ust5y,comm,5278483,3991980,,1286503,-77936,99.5,1.69,222,193,6202016
2024-06-18,legacy,futonly,ust5y,nonrept,437872,270975,,166897,33912,99.9,1.62,,,6202016
2024-06-25,legacy,futonly,ust5y,noncomm,428361,1914558,66824,-1486197,-32797,0.1,-1.78,68,51,6200123
2024-06-25,legacy,futonly,ust5y,comm,5246055,3933080,,1312975,26472,99.7,1.75,219,189,6200123
2024-06-25,legacy,futonly,ust5y,nonrept,458883,285661,,173222,6325,99.9,1.64,,,6200123
2024-07-02,legacy,futonly,ust5y,noncomm,425719,1963691,82628,-1537972,-51775,0.1,-1.87,65,58,6267434
2024-07-02,legacy,futonly,ust5y,comm,5334132,3937805,,1396327,83352,99.9,1.97,221,186,6267434
2024-07-02,legacy,futonly,ust5y,nonrept,424955,283310,,141645,-31577,99.3,1.39,,,6267434
2024-07-09,legacy,futonly,ust5y,noncomm,454103,2020704,93793,-1566601,-28629,0.1,-1.9,60,57,6356121
2024-07-09,legacy,futonly,ust5y,comm,5370659,3962461,,1408198,11871,99.9,1.97,223,186,6356121
2024-07-09,legacy,futonly,ust5y,nonrept,437566,279163,,158403,16758,99.7,1.49,,,6356121
2024-07-16,legacy,futonly,ust5y,noncomm,494873,2071047,99262,-1576174,-9573,0.0,-1.89,66,56,6503048
2024-07-16,legacy,futonly,ust5y,comm,5464162,4044045,,1420117,11919,99.9,1.98,235,189,6503048
2024-07-16,legacy,futonly,ust5y,nonrept,444751,288694,,156057,-2346,99.6,1.45,,,6503048
2024-07-23,legacy,futonly,ust5y,noncomm,498393,2021654,97946,-1523261,52913,0.3,-1.75,67,52,6455578
2024-07-23,legacy,futonly,ust5y,comm,5399400,4071986,,1327414,-92703,99.6,1.68,238,191,6455578
2024-07-23,legacy,futonly,ust5y,nonrept,459839,263992,,195847,39790,100.0,1.71,,,6455578
2024-07-30,legacy,futonly,ust5y,noncomm,554750,2210788,85766,-1656038,-132777,0.0,-2.01,73,56,6565620
2024-07-30,legacy,futonly,ust5y,comm,5434842,4026571,,1408271,80857,99.9,1.9,230,191,6565620
2024-07-30,legacy,futonly,ust5y,nonrept,490262,242495,,247767,51920,100.0,2.04,,,6565620
2024-08-06,legacy,futonly,ust5y,noncomm,578521,2266597,79460,-1688076,-32038,0.0,-2.04,69,51,6612926
2024-08-06,legacy,futonly,ust5y,comm,5469735,4032410,,1437325,29054,99.9,1.96,228,190,6612926
2024-08-06,legacy,futonly,ust5y,nonrept,485210,234459,,250751,2984,100.0,2.02,,,6612926
2024-08-13,legacy,futonly,ust5y,noncomm,599507,2294579,97758,-1695072,-6996,0.0,-2.03,75,46,6805101
2024-08-13,legacy,futonly,ust5y,comm,5622352,4174410,,1447942,10617,100.0,1.97,233,195,6805101
2024-08-13,legacy,futonly,ust5y,nonrept,485484,238354,,247130,-3621,99.9,1.96,,,6805101
2024-08-20,legacy,futonly,ust5y,noncomm,586030,2322840,155678,-1736810,-41738,0.0,-2.09,70,50,6855335
2024-08-20,legacy,futonly,ust5y,comm,5625205,4138690,,1486515,38573,100.0,2.07,238,195,6855335
2024-08-20,legacy,futonly,ust5y,nonrept,488422,238127,,250295,3165,99.9,1.94,,,6855335
2024-08-27,legacy,futonly,ust5y,noncomm,545315,2201572,244291,-1656257,80553,0.2,-1.88,64,51,6894857
2024-08-27,legacy,futonly,ust5y,comm,5581154,4125526,,1455628,-30887,99.9,1.95,237,198,6894857
2024-08-27,legacy,futonly,ust5y,nonrept,524097,323468,,200629,-49666,99.7,1.57,,,6894857
2024-09-03,legacy,futonly,ust5y,noncomm,548634,2267330,64742,-1718696,-62439,0.1,-1.99,62,48,6440182
2024-09-03,legacy,futonly,ust5y,comm,5348029,3872890,,1475139,19511,99.9,1.98,227,193,6440182
2024-09-03,legacy,futonly,ust5y,nonrept,478777,235220,,243557,42928,99.7,1.83,,,6440182
2024-09-10,legacy,futonly,ust5y,noncomm,522020,2242016,60674,-1719996,-1300,0.1,-1.96,60,50,6357260
2024-09-10,legacy,futonly,ust5y,comm,5302218,3811078,,1491140,16001,100.0,2.0,223,189,6357260
2024-09-10,legacy,futonly,ust5y,nonrept,472348,243492,,228856,-14701,99.7,1.7,,,6357260
2024-09-17,legacy,futonly,ust5y,noncomm,607540,2201400,72819,-1593860,126136,0.4,-1.66,61,55,6396093
2024-09-17,legacy,futonly,ust5y,comm,5260229,3868902,,1391327,-99813,99.4,1.68,230,191,6396093
2024-09-17,legacy,futonly,ust5y,nonrept,455505,252972,,202533,-26323,99.6,1.51,,,6396093
2024-09-24,legacy,futonly,ust5y,noncomm,587823,2142255,67612,-1554432,39428,0.6,-1.55,64,47,6425290
2024-09-24,legacy,futonly,ust5y,comm,5292601,3981190,,1311411,-79916,99.0,1.41,229,187,6425290
2024-09-24,legacy,futonly,ust5y,nonrept,477254,234233,,243021,40488,99.7,1.75,,,6425290
2024-10-01,legacy,futonly,ust5y,noncomm,550762,2101552,70808,-1550790,3642,0.7,-1.52,59,46,6381426
2024-10-01,legacy,futonly,ust5y,comm,5294408,3959901,,1334507,23096,99.2,1.46,229,183,6381426
2024-10-01,legacy,futonly,ust5y,nonrept,465448,249165,,216283,-26738,99.6,1.55,,,6381426
2024-10-08,legacy,futonly,ust5y,noncomm,488596,2088921,85948,-1600325,-49535,0.4,-1.61,58,47,6261504
2024-10-08,legacy,futonly,ust5y,comm,5223372,3818536,,1404836,70329,99.4,1.65,233,189,6261504
2024-10-08,legacy,futonly,ust5y,nonrept,463588,268099,,195489,-20794,99.4,1.39,,,6261504
2024-10-15,legacy,futonly,ust5y,noncomm,452589,2082613,91798,-1630024,-29699,0.4,-1.64,58,46,6229963
2024-10-15,legacy,futonly,ust5y,comm,5248489,3786609,,1461880,57044,99.8,1.79,244,189,6229963
2024-10-15,legacy,futonly,ust5y,nonrept,437087,268943,,168144,-27345,99.2,1.2,,,6229963
2024-10-22,legacy,futonly,ust5y,noncomm,485990,2126977,81746,-1640987,-10963,0.4,-1.64,62,48,6237556
2024-10-22,legacy,futonly,ust5y,comm,5234176,3776095,,1458081,-3799,99.7,1.75,244,195,6237556
2024-10-22,legacy,futonly,ust5y,nonrept,435644,252738,,182906,14762,99.3,1.28,,,6237556
2024-10-29,legacy,futonly,ust5y,noncomm,458688,2139159,92500,-1680471,-39484,0.3,-1.7,63,46,6248417
2024-10-29,legacy,futonly,ust5y,comm,5255655,3761906,,1493749,35668,100.0,1.82,235,193,6248417
2024-10-29,legacy,futonly,ust5y,nonrept,441574,254852,,186722,3816,99.3,1.29,,,6248417
2024-11-05,legacy,futonly,ust5y,noncomm,464380,2231789,69747,-1767409,-86938,0.0,-1.85,60,48,6263013
2024-11-05,legacy,futonly,ust5y,comm,5316837,3701994,,1614843,121094,100.0,2.14,238,193,6263013
2024-11-05,legacy,futonly,ust5y,nonrept,412049,259483,,152566,-34156,98.7,1.05,,,6263013
2024-11-12,legacy,futonly,ust5y,noncomm,441144,2310354,113356,-1869210,-101801,0.0,-2.02,63,50,6429420
2024-11-12,legacy,futonly,ust5y,comm,5459346,3718357,,1740989,126146,100.0,2.44,245,198,6429420
2024-11-12,legacy,futonly,ust5y,nonrept,415574,287353,,128221,-24345,98.0,0.88,,,6429420
2024-11-19,legacy,futonly,ust5y,noncomm,407669,2390695,341111,-1983026,-113816,0.0,-2.21,58,59,6800137
2024-11-19,legacy,futonly,ust5y,comm,5621654,3760080,,1861574,120585,100.0,2.71,244,197,6800137
2024-11-19,legacy,futonly,ust5y,nonrept,429703,308251,,121452,-6769,97.8,0.82,,,6800137
2024-11-26,legacy,futonly,ust5y,noncomm,398080,2163651,132266,-1765571,217455,0.2,-1.73,60,55,6339674
2024-11-26,legacy,futonly,ust5y,comm,5293290,3643348,,1649942,-211632,99.9,2.07,233,201,6339674
2024-11-26,legacy,futonly,ust5y,nonrept,516038,400409,,115629,-5823,97.6,0.77,,,6339674
2024-12-03,legacy,futonly,ust5y,noncomm,402072,2263172,75366,-1861100,-95529,0.1,-1.89,50,62,6035339
2024-12-03,legacy,futonly,ust5y,comm,5148595,3407439,,1741156,91214,99.9,2.27,229,195,6035339
2024-12-03,legacy,futonly,ust5y,nonrept,409306,289362,,119944,4315,97.7,0.79,,,6035339
2024-12-10,legacy,futonly,ust5y,noncomm,419439,2209869,75692,-1790430,70670,0.2,-1.72,52,49,6049139
2024-12-10,legacy,futonly,ust5y,comm,5145585,3463471,,1682114,-59042,99.8,2.06,232,196,6049139
2024-12-10,legacy,futonly,ust5y,nonrept,408423,300107,,108316,-11628,97.4,0.7,,,6049139
2024-12-17,legacy,futonly,ust5y,noncomm,435419,2197736,92477,-1762317,28113,0.4,-1.64,53,50,6063191
2024-12-17,legacy,futonly,ust5y,comm,5139765,3469721,,1670044,-12070,99.7,1.99,235,201,6063191
2024-12-17,legacy,futonly,ust5y,nonrept,395530,303257,,92273,-16043,97.0,0.58,,,6063191
2024-12-24,legacy,futonly,ust5y,noncomm,477098,2237520,115761,-1760422,1895,0.4,-1.61,64,47,6150090
2024-12-24,legacy,futonly,ust5y,comm,5162871,3510904,,1651967,-18077,99.7,1.91,234,213,6150090
2024-12-24,legacy,futonly,ust5y,nonrept,394360,285905,,108455,16182,97.4,0.68,,,6150090
2024-12-31,legacy,futonly,ust5y,noncomm,416502,2237095,106401,-1820593,-60171,0.2,-1.71,60,51,6158218
2024-12-31,legacy,futonly,ust5y,comm,5234226,3531313,,1702913,50946,99.8,2.0,230,205,6158218
2024-12-31,legacy,futonly,ust5y,nonrept,401089,283409,,117680,9225,97.6,0.74,,,6158218
2025-01-07,legacy,futonly,ust5y,noncomm,390938,2191841,137879,-1800903,19690,0.3,-1.64,63,52,6177901
2025-01-07,legacy,futonly,ust5y,comm,5241770,3555615,,1686155,-16758,99.7,1.92,241,200,6177901
2025-01-07,legacy,futonly,ust5y,nonrept,407314,292566,,114748,-2932,97.5,0.71,,,6177901
2025-01-14,legacy,futonly,ust5y,noncomm,362051,2139672,140989,-1777621,23282,0.4,-1.58,60,55,6121014
2025-01-14,legacy,futonly,ust5y,comm,5210168,3540564,,1669604,-16551,99.6,1.85,231,201,6121014
2025-01-14,legacy,futonly,ust5y,nonrept,407806,299789,,108017,-6731,97.2,0.65,,,6121014
2025-01-21,legacy,futonly,ust5y,noncomm,362768,2158959,136868,-1796191,-18570,0.3,-1.59,63,50,6169526
2025-01-21,legacy,futonly,ust5y,comm,5245706,3574396,,1671310,1706,99.6,1.82,231,197,6169526
2025-01-21,legacy,futonly,ust5y,nonrept,424184,299303,,124881,16864,97.9,0.77,,,6169526
2025-01-28,legacy,futonly,ust5y,noncomm,417956,2194011,136440,-1776055,20136,0.5,-1.53,63,49,6338020
2025-01-28,legacy,futonly,ust5y,comm,5363619,3707227,,1656392,-14918,99.5,1.76,237,198,6338020
2025-01-28,legacy,futonly,ust5y,nonrept,420005,300342,,119663,-5218,97.6,0.72,,,6338020
2025-02-04,legacy,futonly,ust5y,noncomm,366638,2294304,164661,-1927666,-151611,0.1,-1.81,61,56,6446832
2025-02-04,legacy,futonly,ust5y,comm,5485200,3671667,,1813533,157141,99.9,2.12,233,196,6446832
2025-02-04,legacy,futonly,ust5y,nonrept,430333,316200,,114133,-5530,97.3,0.67,,,6446832
2025-02-11,legacy,futonly,ust5y,noncomm,430766,2292501,236567,-1861735,65931,0.2,-1.66,64,61,6570886
2025-02-11,legacy,futonly,ust5y,comm,5492122,3730445,,1761677,-51856,99.9,1.96,236,195,6570886
2025-02-11,legacy,futonly,ust5y,nonrept,411431,311373,,100058,-14075,96.6,0.55,,,6570886
2025-02-18,legacy,futonly,ust5y,noncomm,412913,2150446,607098,-1737533,124202,0.9,-1.39,67,60,6986784
2025-02-18,legacy,futonly,ust5y,comm,5533519,3900503,,1633016,-128661,99.2,1.61,235,202,6986784
2025-02-18,legacy,futonly,ust5y,nonrept,433254,328737,,104517,4459,96.9,0.58,,,6986784
2025-02-25,legacy,futonly,ust5y,noncomm,370975,1996748,526080,-1625773,111760,1.5,-1.16,59,61,6686222
2025-02-25,legacy,futonly,ust5y,comm,5315137,3862684,,1452453,-180563,98.7,1.13,238,203,6686222
2025-02-25,legacy,futonly,ust5y,nonrept,474030,300710,,173320,68803,99.1,1.09,,,6686222
2025-03-04,legacy,futonly,ust5y,noncomm,447699,2246060,185692,-1798361,-172588,0.4,-1.48,58,54,6195904
2025-03-04,legacy,futonly,ust5y,comm,5131809,3498983,,1632826,180373,99.1,1.57,219,199,6195904
2025-03-04,legacy,futonly,ust5y,nonrept,430704,265169,,165535,-7785,98.9,1.02,,,6195904
2025-03-11,legacy,futonly,ust5y,noncomm,489613,2362980,171736,-1873367,-75006,0.1,-1.6,60,57,6279229
2025-03-11,legacy,futonly,ust5y,comm,5201767,3500650,,1701117,68291,99.6,1.71,223,204,6279229
2025-03-11,legacy,futonly,ust5y,nonrept,416113,243863,,172250,6715,99.0,1.07,,,6279229
2025-03-18,legacy,futonly,ust5y,noncomm,467808,2373748,187588,-1905940,-32573,0.1,-1.64,64,51,6319900
2025-03-18,legacy,futonly,ust5y,comm,5234034,3516346,,1717688,16571,99.7,1.72,227,199,6319900
2025-03-18,legacy,futonly,ust5y,nonrept,430470,242218,,188252,16002,99.3,1.19,,,6319900
2025-03-25,legacy,futonly,ust5y,noncomm,461359,2361446,206980,-1900087,5853,0.2,-1.61,64,48,6333096
2025-03-25,legacy,futonly,ust5y,comm,5232111,3515017,,1717094,-594,99.6,1.69,211,197,6333096
2025-03-25,legacy,futonly,ust5y,nonrept,432646,249653,,182993,-5259,99.2,1.14,,,6333096
2025-04-01,legacy,futonly,ust5y,noncomm,522974,2544651,165400,-2021677,-121590,0.0,-1.82,66,57,6521245
2025-04-01,legacy,futonly,ust5y,comm,5403429,3576912,,1826517,109423,99.9,1.93,226,194,6521245
2025-04-01,legacy,futonly,ust5y,nonrept,429442,234282,,195160,12167,99.3,1.23,,,6521245
2025-04-08,legacy,futonly,ust5y,noncomm,466812,2488387,136939,-2021575,102,0.1,-1.79,67,55,6489726
2025-04-08,legacy,futonly,ust5y,comm,5463500,3657945,,1805555,-20962,99.8,1.85,230,190,6489726
2025-04-08,legacy,futonly,ust5y,nonrept,422475,206455,,216020,20860,99.5,1.39,,,6489726
2025-04-15,legacy,futonly,ust5y,noncomm,425684,2487259,108971,-2061575,-40000,0.0,-1.84,71,56,6403165
2025-04-15,legacy,futonly,ust5y,comm,5431014,3582225,,1848789,43234,99.9,1.92,234,192,6403165
2025-04-15,legacy,futonly,ust5y,nonrept,437496,224710,,212786,-3234,99.5,1.35,,,6403165
2025-04-22,legacy,futonly,ust5y,noncomm,536772,2728206,98621,-2191434,-129859,0.0,-2.05,70,57,6661258
2025-04-22,legacy,futonly,ust5y,comm,5596235,3598372,,1997863,149074,100.0,2.23,239,190,6661258
2025-04-22,legacy,futonly,ust5y,nonrept,429630,236059,,193571,-19215,99.1,1.18,,,6661258
2025-04-29,legacy,futonly,ust5y,noncomm,605281,2897825,111465,-2292544,-101110,0.0,-2.2,70,51,6859544
2025-04-29,legacy,futonly,ust5y,comm,5682152,3602405,,2079747,81884,100.0,2.38,237,189,6859544
2025-04-29,legacy,futonly,ust5y,nonrept,460646,247849,,212797,19226,99.5,1.33,,,6859544
2025-05-06,legacy,futonly,ust5y,noncomm,603900,2900396,203829,-2296496,-3952,0.0,-2.17,72,56,7102291
2025-05-06,legacy,futonly,ust5y,comm,5833463,3766713,,2066750,-12997,99.9,2.29,237,189,7102291
2025-05-06,legacy,futonly,ust5y,nonrept,461099,231353,,229746,16949,99.6,1.46,,,7102291
2025-05-13,legacy,futonly,ust5y,noncomm,587192,2767235,297246,-2180043,116453,0.2,-1.92,69,53,7152021
2025-05-13,legacy,futonly,ust5y,comm,5807519,3765942,,2041577,-25173,99.9,2.19,244,188,7152021
2025-05-13,legacy,futonly,ust5y,nonrept,460064,321598,,138466,-91280,97.7,0.67,,,7152021
2025-05-20,legacy,futonly,ust5y,noncomm,579514,2855455,373721,-2275941,-95898,0.1,-2.07,70,58,7225242
2025-05-20,legacy,futonly,ust5y,comm,5832382,3734443,,2097939,56362,100.0,2.28,249,193,7225242
2025-05-20,legacy,futonly,ust5y,nonrept,439625,261623,,178002,39536,98.8,1.0,,,7225242
2025-05-27,legacy,futonly,ust5y,noncomm,448667,2781904,214859,-2333237,-57296,0.0,-2.15,66,60,7037906
2025-05-27,legacy,futonly,ust5y,comm,5787838,3694071,,2093767,-4172,99.9,2.23,245,200,7037906
2025-05-27,legacy,futonly,ust5y,nonrept,586542,347072,,239470,61468,99.6,1.52,,,7037906
2025-06-03,legacy,futonly,ust5y,noncomm,480671,2877207,176209,-2396536,-63299,0.0,-2.22,68,58,6810389
2025-06-03,legacy,futonly,ust5y,comm,5740780,3516760,,2224020,130253,100.0,2.48,233,198,6810389
2025-06-03,legacy,futonly,ust5y,nonrept,412729,240213,,172516,-66954,98.5,0.93,,,6810389
2025-06-10,legacy,futonly,ust5y,noncomm,416395,2887315,160718,-2470920,-74384,0.0,-2.32,67,61,6788814
2025-06-10,legacy,futonly,ust5y,comm,5797061,3493695,,2303366,79346,100.0,2.6,237,194,6788814
2025-06-10,legacy,futonly,ust5y,nonrept,414640,247086,,167554,-4962,98.3,0.88,,,6788814
2025-06-17,legacy,futonly,ust5y,noncomm,473210,2916491,156191,-2443281,27639,0.1,-2.24,68,56,6949193
2025-06-17,legacy,futonly,ust5y,comm,5895937,3615785,,2280152,-23214,99.9,2.49,248,196,6949193
2025-06-17,legacy,futonly,ust5y,nonrept,423855,260726,,163129,-4425,98.2,0.83,,,6949193
2025-06-24,legacy,futonly,ust5y,noncomm,535479,2999108,167126,-2463629,-20348,0.1,-2.24,72,50,7075063
2025-06-24,legacy,futonly,ust5y,comm,5899749,3667274,,2232475,-47677,99.9,2.34,243,189,7075063
2025-06-24,legacy,futonly,ust5y,nonrept,472709,241555,,231154,68025,99.6,1.44,,,7075063
2025-07-01,legacy,futonly,ust5y,noncomm,553118,3030120,180221,-2477002,-13373,0.0,-2.22,76,48,7120675
2025-07-01,legacy,futonly,ust5y,comm,5940393,3670710,,2269683,37208,99.9,2.38,240,195,7120675
2025-07-01,legacy,futonly,ust5y,nonrept,446943,239624,,207319,-23835,99.2,1.21,,,7120675
2025-07-08,legacy,futonly,ust5y,noncomm,500722,3017509,178399,-2516787,-39785,0.0,-2.25,66,53,7008745
2025-07-08,legacy,futonly,ust5y,comm,5891815,3552736,,2339079,69396,100.0,2.47,243,185,7008745
2025-07-08,legacy,futonly,ust5y,nonrept,437809,260101,,177708,-29611,98.5,0.93,,,7008745
2025-07-15,legacy,futonly,ust5y,noncomm,487008,2992536,179239,-2505528,11259,0.1,-2.2,71,57,7028838
2025-07-15,legacy,futonly,ust5y,comm,5932240,3587549,,2344691,5612,100.0,2.43,244,188,7028838
2025-07-15,legacy,futonly,ust5y,nonrept,430351,269514,,160837,-16871,97.9,0.76,,,7028838
2025-07-22,legacy,futonly,ust5y,noncomm,488633,2958557,185273,-2469924,35604,0.2,-2.1,65,55,6981781
2025-07-22,legacy,futonly,ust5y,comm,5860765,3570732,,2290033,-54658,99.8,2.27,241,190,6981781
2025-07-22,legacy,futonly,ust5y,nonrept,447110,267219,,179891,19054,98.6,0.93,,,6981781
2025-07-29,legacy,futonly,ust5y,noncomm,458129,2970012,241622,-2511883,-41959,0.1,-2.14,65,65,6994626
2025-07-29,legacy,futonly,ust5y,comm,5854701,3505526,,2349175,59142,100.0,2.35,246,188,6994626
2025-07-29,legacy,futonly,ust5y,nonrept,440174,277466,,162708,-17183,97.9,0.76,,,6994626
2025-08-05,legacy,futonly,ust5y,noncomm,507247,3044124,219296,-2536877,-24994,0.0,-2.15,75,54,7132049
2025-08-05,legacy,futonly,ust5y,comm,5947099,3623078,,2324021,-25154,99.8,2.25,259,193,7132049
2025-08-05,legacy,futonly,ust5y,nonrept,458407,245551,,212856,50148,99.3,1.23,,,7132049
2025-08-12,legacy,futonly,ust5y,noncomm,492867,3059236,220921,-2566369,-29492,0.0,-2.16,72,55,7238056
2025-08-12,legacy,futonly,ust5y,comm,6055630,3702712,,2352918,28897,100.0,2.26,255,200,7238056
